Date,MACD,BOL_H,BOL_L,ma_5,ma_20,ma_60,ma_120
1999-04-07,0.5462865388930894,0.030305420015780356,0.02880957964719206,0.031314775160599564,0.028547146760781166,0.024250130995437526,0.017937129791814305
1999-04-08,0.5472851001630421,0.031013878901853996,0.029004225977663944,0.03207423269093504,0.029025194907901956,0.02439071146497629,0.018258032598376765
1999-04-09,0.5483983439390644,0.0318609824734538,0.02898646633816998,0.032947894361170585,0.029485537568092354,0.024537681955857732,0.018578935404939226
1999-04-12,0.5486367428582696,0.03244170105347608,0.029281417784399383,0.03348465381870092,0.029945880228282745,0.02467187240405383,0.01888646726122826
1999-04-13,0.5491431003821698,0.03306950871072778,0.02961913422261673,0.033518915060670944,0.030447535691310732,0.024857183022991294,0.01920737006779072
1999-04-14,0.5496901914574349,0.0338172276230736,0.02966902130129756,0.03449536045681655,0.030884271035593932,0.025061663705956777,0.0195349583494899
1999-04-15,0.5537604721315302,0.03574063700549962,0.029023174370364974,0.036002855103497496,0.03163970514462432,0.025445064986517052,0.0199093449571461
1999-04-16,0.5587959463200111,0.03790059546787694,0.028710525280518685,0.03795574589578872,0.032684328873517896,0.025847636331105345,0.0203171589404859
1999-04-19,0.564211543545108,0.04044990462516468,0.028013718754904417,0.04053104925053533,0.033764363576272285,0.026301327846435005,0.020738343874099133
1999-04-20,0.5682779215747721,0.04260041917743614,0.027785059827158766,0.04301498929336188,0.03483849645004987,0.026742239319079326,0.021159528807712366
1999-04-21,0.5710815293543289,0.04444916542541406,0.027827689083860935,0.04541327623126338,0.035877218349966655,0.02722149091977967,0.021587399216462314
1999-04-22,0.5717524787987557,0.04572651019922649,0.0283556881275202,0.046435403283369016,0.036833314644208234,0.02773269262719337,0.022001898674938826
1999-04-23,0.5724895653108535,0.046998281041934174,0.028958106484820577,0.0470521056388294,0.037813018254357025,0.02826945441997776,0.02242976908368878
1999-04-26,0.5783528994531287,0.04980367778188959,0.028649493172995852,0.04878800856531049,0.039217653550835396,0.02895957672498626,0.02295123614435278
1999-04-27,0.583401573552522,0.05238733644975814,0.028816120427292112,0.050740899357601704,0.040716718110942574,0.029719989264764143,0.02348607415529022
1999-04-28,0.5848984186359211,0.05410274922483671,0.029513656825090204,0.05215703069236259,0.041991513169931355,0.030416501591115315,0.023987484790544064
1999-04-29,0.5826393384735037,0.05485544999028125,0.03095041144566299,0.053093504639543175,0.043083351530639344,0.031042723682697095,0.024462153525251037
1999-04-30,0.5817534969344434,0.05570977372254143,0.0324828109916376,0.0542469664525339,0.044269619154976125,0.03169450585964957,0.024950193210231453
1999-05-03,0.57988619602301,0.056301736002084816,0.0341082575732177,0.05362455389007851,0.045361457515684114,0.03230155788720334,0.025424861944938426
